event_id,user_id,event_name,timestamp
EVT0003766,USR00881,2_Input_OTP,2026-04-29 19:47:00
EVT0003767,USR00881,3_Scan_CCCD,2026-04-29 19:49:00
EVT0003768,USR00881,4_Face_Matching,2026-04-29 19:52:00
EVT0003769,USR00881,5_Account_Created,2026-04-29 19:57:00
EVT0003770,USR00882,1_Download_App,2026-05-16 19:33:00
EVT0003771,USR00882,2_Input_OTP,2026-05-16 19:34:00
EVT0003772,USR00882,3_Scan_CCCD,2026-05-16 19:39:00
EVT0003773,USR00882,4_Face_Matching,2026-05-16 19:41:00
EVT0003774,USR00882,5_Account_Created,2026-05-16 19:44:00
EVT0003775,USR00883,1_Download_App,2026-01-03 07:12:00
EVT0003776,USR00883,2_Input_OTP,2026-01-03 07:15:00
EVT0003777,USR00883,3_Scan_CCCD,2026-01-03 07:19:00
EVT0003778,USR00883,4_Face_Matching,2026-01-03 07:22:00
EVT0003779,USR00883,5_Account_Created,2026-01-03 07:25:00
EVT0003780,USR00884,1_Download_App,2026-04-11 07:44:00
EVT0003781,USR00884,2_Input_OTP,2026-04-11 07:45:00
EVT0003782,USR00884,3_Scan_CCCD,2026-04-11 07:49:00
EVT0003783,USR00884,4_Face_Matching,2026-04-11 07:52:00
EVT0003784,USR00884,5_Account_Created,2026-04-11 07:57:00
EVT0003785,USR00885,1_Download_App,2026-04-20 17:05:00
EVT0003786,USR00885,2_Input_OTP,2026-04-20 17:06:00
EVT0003787,USR00885,3_Scan_CCCD,2026-04-20 17:09:00
EVT0003788,USR00885,4_Face_Matching,2026-04-20 17:11:00
EVT0003789,USR00885,5_Account_Created,2026-04-20 17:13:00
EVT0003790,USR00886,1_Download_App,2026-02-14 17:50:00
EVT0003791,USR00887,1_Download_App,2026-02-25 17:32:00
EVT0003792,USR00887,2_Input_OTP,2026-02-25 17:33:00
EVT0003793,USR00887,3_Scan_CCCD,2026-02-25 17:37:00
EVT0003794,USR00887,4_Face_Matching,2026-02-25 17:38:00
EVT0003795,USR00887,5_Account_Created,2026-02-25 17:42:00
EVT0003796,USR00888,1_Download_App,2026-01-17 21:55:00
EVT0003797,USR00888,2_Input_OTP,2026-01-17 21:58:00
EVT0003798,USR00888,3_Scan_CCCD,2026-01-17 22:00:00
EVT0003799,USR00888,4_Face_Matching,2026-01-17 22:01:00
EVT0003800,USR00888,5_Account_Created,2026-01-17 22:06:00
EVT0003801,USR00889,1_Download_App,2026-01-12 08:59:00
EVT0003802,USR00889,2_Input_OTP,2026-01-12 09:03:00
EVT0003803,USR00890,1_Download_App,2026-02-18 22:00:00
EVT0003804,USR00890,2_Input_OTP,2026-02-18 22:02:00
EVT0003805,USR00890,3_Scan_CCCD,2026-02-18 22:03:00
EVT0003806,USR00890,4_Face_Matching,2026-02-18 22:05:00
EVT0003807,USR00890,5_Account_Created,2026-02-18 22:07:00
EVT0003808,USR00891,1_Download_App,2026-02-01 13:24:00
EVT0003809,USR00891,2_Input_OTP,2026-02-01 13:28:00
EVT0003810,USR00891,3_Scan_CCCD,2026-02-01 13:29:00
EVT0003811,USR00891,4_Face_Matching,2026-02-01 13:34:00
EVT0003812,USR00891,5_Account_Created,2026-02-01 13:38:00
EVT0003813,USR00892,1_Download_App,2026-01-01 18:19:00
EVT0003814,USR00892,2_Input_OTP,2026-01-01 18:24:00
EVT0003815,USR00892,3_Scan_CCCD,2026-01-01 18:25:00
EVT0003816,USR00892,4_Face_Matching,2026-01-01 18:28:00
EVT0003817,USR00893,1_Download_App,2026-05-13 15:21:00
EVT0003818,USR00893,2_Input_OTP,2026-05-13 15:22:00
EVT0003819,USR00893,3_Scan_CCCD,2026-05-13 15:26:00
EVT0003820,USR00894,1_Download_App,2026-04-14 17:52:00
EVT0003821,USR00894,2_Input_OTP,2026-04-14 17:56:00
EVT0003822,USR00894,3_Scan_CCCD,2026-04-14 17:58:00
EVT0003823,USR00894,4_Face_Matching,2026-04-14 17:59:00
EVT0003824,USR00894,5_Account_Created,2026-04-14 18:03:00
EVT0003825,USR00895,1_Download_App,2026-04-24 15:19:00
EVT0003826,USR00895,2_Input_OTP,2026-04-24 15:20:00
EVT0003827,USR00895,3_Scan_CCCD,2026-04-24 15:23:00
EVT0003828,USR00895,4_Face_Matching,2026-04-24 15:25:00
EVT0003829,USR00895,5_Account_Created,2026-04-24 15:27:00
EVT0003830,USR00896,1_Download_App,2026-02-03 14:06:00
EVT0003831,USR00896,2_Input_OTP,2026-02-03 14:07:00
EVT0003832,USR00896,3_Scan_CCCD,2026-02-03 14:09:00
EVT0003833,USR00896,4_Face_Matching,2026-02-03 14:14:00
EVT0003834,USR00896,5_Account_Created,2026-02-03 14:15:00
EVT0003835,USR00897,1_Download_App,2026-03-08 09:44:00
EVT0003836,USR00897,2_Input_OTP,2026-03-08 09:46:00
EVT0003837,USR00897,3_Scan_CCCD,2026-03-08 09:48:00
EVT0003838,USR00897,4_Face_Matching,2026-03-08 09:50:00
EVT0003839,USR00897,5_Account_Created,2026-03-08 09:52:00
EVT0003840,USR00898,1_Download_App,2026-03-17 22:54:00
EVT0003841,USR00898,2_Input_OTP,2026-03-17 22:59:00
EVT0003842,USR00898,3_Scan_CCCD,2026-03-17 23:04:00
EVT0003843,USR00899,1_Download_App,2026-02-11 12:52:00
EVT0003844,USR00899,2_Input_OTP,2026-02-11 12:56:00
EVT0003845,USR00899,3_Scan_CCCD,2026-02-11 12:59:00
EVT0003846,USR00899,4_Face_Matching,2026-02-11 13:01:00
EVT0003847,USR00899,5_Account_Created,2026-02-11 13:05:00
EVT0003848,USR00900,1_Download_App,2026-01-01 13:52:00
EVT0003849,USR00900,2_Input_OTP,2026-01-01 13:54:00
EVT0003850,USR00900,3_Scan_CCCD,2026-01-01 13:59:00
EVT0003851,USR00900,4_Face_Matching,2026-01-01 14:04:00
EVT0003852,USR00900,5_Account_Created,2026-01-01 14:07:00
EVT0003853,USR00901,1_Download_App,2026-05-04 17:09:00
EVT0003854,USR00901,2_Input_OTP,2026-05-04 17:13:00
EVT0003855,USR00901,3_Scan_CCCD,2026-05-04 17:18:00
EVT0003856,USR00901,4_Face_Matching,2026-05-04 17:23:00
EVT0003857,USR00901,5_Account_Created,2026-05-04 17:26:00
EVT0003858,USR00902,1_Download_App,2026-03-18 09:23:00
EVT0003859,USR00902,2_Input_OTP,2026-03-18 09:26:00
EVT0003860,USR00902,3_Scan_CCCD,2026-03-18 09:30:00
EVT0003861,USR00902,4_Face_Matching,2026-03-18 09:35:00
EVT0003862,USR00902,5_Account_Created,2026-03-18 09:37:00
EVT0003863,USR00903,1_Download_App,2026-02-27 19:08:00
EVT0003864,USR00903,2_Input_OTP,2026-02-27 19:12:00
EVT0003865,USR00903,3_Scan_CCCD,2026-02-27 19:16:00
EVT0003866,USR00903,4_Face_Matching,2026-02-27 19:17:00
EVT0003867,USR00903,5_Account_Created,2026-02-27 19:20:00
EVT0003868,USR00904,1_Download_App,2026-04-25 09:08:00
EVT0003869,USR00904,2_Input_OTP,2026-04-25 09:10:00
EVT0003870,USR00904,3_Scan_CCCD,2026-04-25 09:14:00
EVT0003871,USR00904,4_Face_Matching,2026-04-25 09:18:00
EVT0003872,USR00904,5_Account_Created,2026-04-25 09:21:00
EVT0003873,USR00905,1_Download_App,2026-05-12 19:03:00
EVT0003874,USR00905,2_Input_OTP,2026-05-12 19:06:00
EVT0003875,USR00905,3_Scan_CCCD,2026-05-12 19:07:00
EVT0003876,USR00905,4_Face_Matching,2026-05-12 19:09:00
EVT0003877,USR00905,5_Account_Created,2026-05-12 19:14:00
EVT0003878,USR00906,1_Download_App,2026-04-03 09:42:00
EVT0003879,USR00906,2_Input_OTP,2026-04-03 09:44:00
EVT0003880,USR00906,3_Scan_CCCD,2026-04-03 09:46:00
EVT0003881,USR00906,4_Face_Matching,2026-04-03 09:51:00
EVT0003882,USR00906,5_Account_Created,2026-04-03 09:54:00
EVT0003883,USR00907,1_Download_App,2026-05-29 08:36:00
EVT0003884,USR00907,2_Input_OTP,2026-05-29 08:39:00
EVT0003885,USR00907,3_Scan_CCCD,2026-05-29 08:42:00
EVT0003886,USR00907,4_Face_Matching,2026-05-29 08:45:00
EVT0003887,USR00907,5_Account_Created,2026-05-29 08:50:00
EVT0003888,USR00908,1_Download_App,2026-01-28 17:05:00
EVT0003889,USR00908,2_Input_OTP,2026-01-28 17:08:00
EVT0003890,USR00908,3_Scan_CCCD,2026-01-28 17:10:00
EVT0003891,USR00908,4_Face_Matching,2026-01-28 17:13:00
EVT0003892,USR00908,5_Account_Created,2026-01-28 17:15:00
EVT0003893,USR00909,1_Download_App,2026-03-13 20:02:00
EVT0003894,USR00909,2_Input_OTP,2026-03-13 20:06:00
EVT0003895,USR00909,3_Scan_CCCD,2026-03-13 20:11:00
EVT0003896,USR00909,4_Face_Matching,2026-03-13 20:12:00
EVT0003897,USR00909,5_Account_Created,2026-03-13 20:13:00
EVT0003898,USR00910,1_Download_App,2026-01-16 18:27:00
EVT0003899,USR00910,2_Input_OTP,2026-01-16 18:31:00
EVT0003900,USR00910,3_Scan_CCCD,2026-01-16 18:35:00
EVT0003901,USR00910,4_Face_Matching,2026-01-16 18:36:00
EVT0003902,USR00910,5_Account_Created,2026-01-16 18:40:00
EVT0003903,USR00911,1_Download_App,2026-02-11 08:19:00
EVT0003904,USR00911,2_Input_OTP,2026-02-11 08:20:00
EVT0003905,USR00911,3_Scan_CCCD,2026-02-11 08:24:00
EVT0003906,USR00911,4_Face_Matching,2026-02-11 08:27:00
EVT0003907,USR00911,5_Account_Created,2026-02-11 08:32:00
EVT0003908,USR00912,1_Download_App,2026-04-09 15:44:00
EVT0003909,USR00912,2_Input_OTP,2026-04-09 15:47:00
EVT0003910,USR00912,3_Scan_CCCD,2026-04-09 15:48:00
EVT0003911,USR00912,4_Face_Matching,2026-04-09 15:52:00
EVT0003912,USR00912,5_Account_Created,2026-04-09 15:53:00
EVT0003913,USR00913,1_Download_App,2026-05-20 11:05:00
EVT0003914,USR00913,2_Input_OTP,2026-05-20 11:09:00
EVT0003915,USR00913,3_Scan_CCCD,2026-05-20 11:10:00
EVT0003916,USR00913,4_Face_Matching,2026-05-20 11:14:00
EVT0003917,USR00914,1_Download_App,2026-05-19 19:43:00
EVT0003918,USR00914,2_Input_OTP,2026-05-19 19:47:00
EVT0003919,USR00914,3_Scan_CCCD,2026-05-19 19:50:00
EVT0003920,USR00914,4_Face_Matching,2026-05-19 19:53:00
EVT0003921,USR00914,5_Account_Created,2026-05-19 19:56:00
EVT0003922,USR00915,1_Download_App,2026-02-24 12:58:00
EVT0003923,USR00916,1_Download_App,2026-01-03 21:24:00
EVT0003924,USR00916,2_Input_OTP,2026-01-03 21:27:00
EVT0003925,USR00916,3_Scan_CCCD,2026-01-03 21:29:00
EVT0003926,USR00916,4_Face_Matching,2026-01-03 21:34:00
EVT0003927,USR00916,5_Account_Created,2026-01-03 21:35:00
EVT0003928,USR00917,1_Download_App,2026-04-25 07:31:00
EVT0003929,USR00917,2_Input_OTP,2026-04-25 07:35:00
EVT0003930,USR00917,3_Scan_CCCD,2026-04-25 07:40:00
EVT0003931,USR00917,4_Face_Matching,2026-04-25 07:41:00
EVT0003932,USR00917,5_Account_Created,2026-04-25 07:42:00
EVT0003933,USR00918,1_Download_App,2026-01-08 20:29:00
EVT0003934,USR00918,2_Input_OTP,2026-01-08 20:31:00
EVT0003935,USR00918,3_Scan_CCCD,2026-01-08 20:32:00
EVT0003936,USR00918,4_Face_Matching,2026-01-08 20:37:00
EVT0003937,USR00918,5_Account_Created,2026-01-08 20:42:00
EVT0003938,USR00919,1_Download_App,2026-05-06 21:05:00
EVT0003939,USR00919,2_Input_OTP,2026-05-06 21:10:00
EVT0003940,USR00920,1_Download_App,2026-05-05 10:56:00
EVT0003941,USR00920,2_Input_OTP,2026-05-05 10:58:00
EVT0003942,USR00920,3_Scan_CCCD,2026-05-05 11:02:00
EVT0003943,USR00921,1_Download_App,2026-01-10 14:07:00
EVT0003944,USR00921,2_Input_OTP,2026-01-10 14:10:00
EVT0003945,USR00921,3_Scan_CCCD,2026-01-10 14:12:00
EVT0003946,USR00921,4_Face_Matching,2026-01-10 14:16:00
EVT0003947,USR00921,5_Account_Created,2026-01-10 14:21:00
EVT0003948,USR00922,1_Download_App,2026-01-23 17:31:00
EVT0003949,USR00922,2_Input_OTP,2026-01-23 17:32:00
EVT0003950,USR00922,3_Scan_CCCD,2026-01-23 17:35:00
EVT0003951,USR00922,4_Face_Matching,2026-01-23 17:36:00
EVT0003952,USR00922,5_Account_Created,2026-01-23 17:39:00
EVT0003953,USR00923,1_Download_App,2026-05-05 15:47:00
EVT0003954,USR00923,2_Input_OTP,2026-05-05 15:50:00
EVT0003955,USR00924,1_Download_App,2026-01-05 16:15:00
EVT0003956,USR00924,2_Input_OTP,2026-01-05 16:18:00
EVT0003957,USR00924,3_Scan_CCCD,2026-01-05 16:20:00
EVT0003958,USR00925,1_Download_App,2026-02-02 20:55:00
EVT0003959,USR00925,2_Input_OTP,2026-02-02 20:56:00
EVT0003960,USR00925,3_Scan_CCCD,2026-02-02 21:01:00
EVT0003961,USR00925,4_Face_Matching,2026-02-02 21:03:00
EVT0003962,USR00925,5_Account_Created,2026-02-02 21:07:00
EVT0003963,USR00926,1_Download_App,2026-01-05 19:38:00
EVT0003964,USR00926,2_Input_OTP,2026-01-05 19:41:00
EVT0003965,USR00926,3_Scan_CCCD,2026-01-05 19:46:00
EVT0003966,USR00927,1_Download_App,2026-05-14 09:51:00
EVT0003967,USR00927,2_Input_OTP,2026-05-14 09:52:00
EVT0003968,USR00927,3_Scan_CCCD,2026-05-14 09:54:00
EVT0003969,USR00927,4_Face_Matching,2026-05-14 09:56:00
EVT0003970,USR00927,5_Account_Created,2026-05-14 09:57:00
EVT0003971,USR00928,1_Download_App,2026-02-02 13:27:00
EVT0003972,USR00928,2_Input_OTP,2026-02-02 13:31:00
EVT0003973,USR00928,3_Scan_CCCD,2026-02-02 13:36:00
EVT0003974,USR00928,4_Face_Matching,2026-02-02 13:38:00
EVT0003975,USR00928,5_Account_Created,2026-02-02 13:40:00
EVT0003976,USR00929,1_Download_App,2026-05-13 16:14:00
EVT0003977,USR00929,2_Input_OTP,2026-05-13 16:19:00
EVT0003978,USR00929,3_Scan_CCCD,2026-05-13 16:20:00
EVT0003979,USR00929,4_Face_Matching,2026-05-13 16:23:00
EVT0003980,USR00929,5_Account_Created,2026-05-13 16:24:00
EVT0003981,USR00930,1_Download_App,2026-05-11 19:30:00
EVT0003982,USR00930,2_Input_OTP,2026-05-11 19:34:00
EVT0003983,USR00930,3_Scan_CCCD,2026-05-11 19:38:00
EVT0003984,USR00930,4_Face_Matching,2026-05-11 19:41:00
EVT0003985,USR00930,5_Account_Created,2026-05-11 19:43:00
EVT0003986,USR00931,1_Download_App,2026-04-13 13:45:00
EVT0003987,USR00931,2_Input_OTP,2026-04-13 13:49:00
EVT0003988,USR00931,3_Scan_CCCD,2026-04-13 13:54:00
EVT0003989,USR00931,4_Face_Matching,2026-04-13 13:57:00
EVT0003990,USR00931,5_Account_Created,2026-04-13 13:58:00
EVT0003991,USR00932,1_Download_App,2026-04-13 13:45:00
EVT0003992,USR00932,2_Input_OTP,2026-04-13 13:49:00
EVT0003993,USR00932,3_Scan_CCCD,2026-04-13 13:51:00
EVT0003994,USR00932,4_Face_Matching,2026-04-13 13:53:00
EVT0003995,USR00932,5_Account_Created,2026-04-13 13:57:00
EVT0003996,USR00933,1_Download_App,2026-05-26 09:38:00
EVT0003997,USR00933,2_Input_OTP,2026-05-26 09:40:00
EVT0003998,USR00933,3_Scan_CCCD,2026-05-26 09:42:00
EVT0003999,USR00933,4_Face_Matching,2026-05-26 09:46:00
EVT0004000,USR00933,5_Account_Created,2026-05-26 09:48:00
EVT0004001,USR00934,1_Download_App,2026-05-18 07:30:00
EVT0004002,USR00934,2_Input_OTP,2026-05-18 07:31:00
EVT0004003,USR00934,3_Scan_CCCD,2026-05-18 07:33:00
EVT0004004,USR00934,4_Face_Matching,2026-05-18 07:35:00
EVT0004005,USR00935,1_Download_App,2026-01-20 13:27:00
EVT0004006,USR00935,2_Input_OTP,2026-01-20 13:32:00
EVT0004007,USR00935,3_Scan_CCCD,2026-01-20 13:36:00
EVT0004008,USR00935,4_Face_Matching,2026-01-20 13:41:00
EVT0004009,USR00935,5_Account_Created,2026-01-20 13:42:00
EVT0004010,USR00936,1_Download_App,2026-04-08 14:54:00
EVT0004011,USR00936,2_Input_OTP,2026-04-08 14:56:00
EVT0004012,USR00936,3_Scan_CCCD,2026-04-08 15:00:00
EVT0004013,USR00936,4_Face_Matching,2026-04-08 15:04:00
EVT0004014,USR00936,5_Account_Created,2026-04-08 15:08:00
EVT0004015,USR00937,1_Download_App,2026-04-05 07:10:00
EVT0004016,USR00937,2_Input_OTP,2026-04-05 07:11:00
EVT0004017,USR00937,3_Scan_CCCD,2026-04-05 07:15:00
EVT0004018,USR00937,4_Face_Matching,2026-04-05 07:18:00
EVT0004019,USR00937,5_Account_Created,2026-04-05 07:21:00
EVT0004020,USR00938,1_Download_App,2026-03-10 10:38:00
EVT0004021,USR00939,1_Download_App,2026-02-22 20:56:00
EVT0004022,USR00939,2_Input_OTP,2026-02-22 20:57:00
EVT0004023,USR00939,3_Scan_CCCD,2026-02-22 21:02:00
EVT0004024,USR00939,4_Face_Matching,2026-02-22 21:05:00
EVT0004025,USR00939,5_Account_Created,2026-02-22 21:06:00
EVT0004026,USR00940,1_Download_App,2026-05-12 22:09:00
EVT0004027,USR00940,2_Input_OTP,2026-05-12 22:12:00
EVT0004028,USR00940,3_Scan_CCCD,2026-05-12 22:17:00
EVT0004029,USR00941,1_Download_App,2026-03-22 11:37:00
EVT0004030,USR00941,2_Input_OTP,2026-03-22 11:39:00
EVT0004031,USR00941,3_Scan_CCCD,2026-03-22 11:42:00
EVT0004032,USR00942,1_Download_App,2026-05-29 07:23:00
EVT0004033,USR00942,2_Input_OTP,2026-05-29 07:26:00
EVT0004034,USR00942,3_Scan_CCCD,2026-05-29 07:27:00
EVT0004035,USR00942,4_Face_Matching,2026-05-29 07:30:00
EVT0004036,USR00942,5_Account_Created,2026-05-29 07:35:00
EVT0004037,USR00943,1_Download_App,2026-05-16 17:20:00
EVT0004038,USR00943,2_Input_OTP,2026-05-16 17:24:00
EVT0004039,USR00943,3_Scan_CCCD,2026-05-16 17:29:00
EVT0004040,USR00944,1_Download_App,2026-05-22 19:17:00
EVT0004041,USR00945,1_Download_App,2026-04-13 11:29:00
EVT0004042,USR00945,2_Input_OTP,2026-04-13 11:31:00
EVT0004043,USR00945,3_Scan_CCCD,2026-04-13 11:35:00
EVT0004044,USR00945,4_Face_Matching,2026-04-13 11:40:00
EVT0004045,USR00945,5_Account_Created,2026-04-13 11:44:00
EVT0004046,USR00946,1_Download_App,2026-03-19 07:58:00
EVT0004047,USR00946,2_Input_OTP,2026-03-19 08:03:00
EVT0004048,USR00946,3_Scan_CCCD,2026-03-19 08:08:00
EVT0004049,USR00946,4_Face_Matching,2026-03-19 08:10:00
EVT0004050,USR00946,5_Account_Created,2026-03-19 08:11:00
EVT0004051,USR00947,1_Download_App,2026-01-18 18:34:00
EVT0004052,USR00947,2_Input_OTP,2026-01-18 18:38:00
EVT0004053,USR00947,3_Scan_CCCD,2026-01-18 18:42:00
EVT0004054,USR00947,4_Face_Matching,2026-01-18 18:44:00
EVT0004055,USR00947,5_Account_Created,2026-01-18 18:46:00
EVT0004056,USR00948,1_Download_App,2026-01-30 11:31:00
EVT0004057,USR00948,2_Input_OTP,2026-01-30 11:36:00
EVT0004058,USR00948,3_Scan_CCCD,2026-01-30 11:41:00
EVT0004059,USR00948,4_Face_Matching,2026-01-30 11:46:00
EVT0004060,USR00948,5_Account_Created,2026-01-30 11:49:00
EVT0004061,USR00949,1_Download_App,2026-02-11 09:55:00
EVT0004062,USR00949,2_Input_OTP,2026-02-11 09:57:00
EVT0004063,USR00949,3_Scan_CCCD,2026-02-11 10:02:00
EVT0004064,USR00949,4_Face_Matching,2026-02-11 10:06:00
EVT0004065,USR00949,5_Account_Created,2026-02-11 10:10:00
EVT0004066,USR00950,1_Download_App,2026-04-02 13:47:00
EVT0004067,USR00950,2_Input_OTP,2026-04-02 13:50:00
EVT0004068,USR00950,3_Scan_CCCD,2026-04-02 13:52:00
EVT0004069,USR00950,4_Face_Matching,2026-04-02 13:54:00
EVT0004070,USR00950,5_Account_Created,2026-04-02 13:55:00
EVT0004071,USR00951,1_Download_App,2026-05-02 19:15:00
EVT0004072,USR00951,2_Input_OTP,2026-05-02 19:18:00
EVT0004073,USR00951,3_Scan_CCCD,2026-05-02 19:22:00
EVT0004074,USR00951,4_Face_Matching,2026-05-02 19:26:00
EVT0004075,USR00952,1_Download_App,2026-04-08 22:31:00
EVT0004076,USR00952,2_Input_OTP,2026-04-08 22:32:00
EVT0004077,USR00952,3_Scan_CCCD,2026-04-08 22:37:00
EVT0004078,USR00952,4_Face_Matching,2026-04-08 22:38:00
EVT0004079,USR00952,5_Account_Created,2026-04-08 22:43:00
EVT0004080,USR00953,1_Download_App,2026-04-11 13:19:00
EVT0004081,USR00953,2_Input_OTP,2026-04-11 13:21:00
EVT0004082,USR00953,3_Scan_CCCD,2026-04-11 13:24:00
EVT0004083,USR00953,4_Face_Matching,2026-04-11 13:29:00
EVT0004084,USR00953,5_Account_Created,2026-04-11 13:31:00
EVT0004085,USR00954,1_Download_App,2026-01-26 09:28:00
EVT0004086,USR00954,2_Input_OTP,2026-01-26 09:29:00
EVT0004087,USR00954,3_Scan_CCCD,2026-01-26 09:30:00
EVT0004088,USR00955,1_Download_App,2026-04-23 22:30:00
EVT0004089,USR00955,2_Input_OTP,2026-04-23 22:33:00
EVT0004090,USR00955,3_Scan_CCCD,2026-04-23 22:38:00
EVT0004091,USR00955,4_Face_Matching,2026-04-23 22:39:00
EVT0004092,USR00955,5_Account_Created,2026-04-23 22:42:00
EVT0004093,USR00956,1_Download_App,2026-03-21 19:52:00
EVT0004094,USR00956,2_Input_OTP,2026-03-21 19:54:00
EVT0004095,USR00956,3_Scan_CCCD,2026-03-21 19:55:00
EVT0004096,USR00956,4_Face_Matching,2026-03-21 19:58:00
EVT0004097,USR00956,5_Account_Created,2026-03-21 20:03:00
EVT0004098,USR00957,1_Download_App,2026-03-12 15:37:00
EVT0004099,USR00957,2_Input_OTP,2026-03-12 15:39:00
EVT0004100,USR00957,3_Scan_CCCD,2026-03-12 15:43:00
EVT0004101,USR00957,4_Face_Matching,2026-03-12 15:44:00
EVT0004102,USR00957,5_Account_Created,2026-03-12 15:46:00
EVT0004103,USR00958,1_Download_App,2026-01-28 07:23:00
EVT0004104,USR00958,2_Input_OTP,2026-01-28 07:25:00
EVT0004105,USR00958,3_Scan_CCCD,2026-01-28 07:28:00
EVT0004106,USR00958,4_Face_Matching,2026-01-28 07:31:00
EVT0004107,USR00958,5_Account_Created,2026-01-28 07:34:00
EVT0004108,USR00959,1_Download_App,2026-05-06 18:30:00
EVT0004109,USR00960,1_Download_App,2026-02-17 12:41:00
EVT0004110,USR00960,2_Input_OTP,2026-02-17 12:42:00
EVT0004111,USR00960,3_Scan_CCCD,2026-02-17 12:44:00
EVT0004112,USR00960,4_Face_Matching,2026-02-17 12:47:00
EVT0004113,USR00960,5_Account_Created,2026-02-17 12:50:00
EVT0004114,USR00961,1_Download_App,2026-03-16 18:34:00
EVT0004115,USR00961,2_Input_OTP,2026-03-16 18:38:00
EVT0004116,USR00961,3_Scan_CCCD,2026-03-16 18:43:00
EVT0004117,USR00961,4_Face_Matching,2026-03-16 18:46:00
EVT0004118,USR00961,5_Account_Created,2026-03-16 18:50:00
EVT0004119,USR00962,1_Download_App,2026-01-05 17:33:00
EVT0004120,USR00962,2_Input_OTP,2026-01-05 17:38:00
EVT0004121,USR00962,3_Scan_CCCD,2026-01-05 17:41:00
EVT0004122,USR00963,1_Download_App,2026-01-04 12:01:00
EVT0004123,USR00964,1_Download_App,2026-03-08 22:26:00
EVT0004124,USR00964,2_Input_OTP,2026-03-08 22:31:00
EVT0004125,USR00964,3_Scan_CCCD,2026-03-08 22:32:00
EVT0004126,USR00964,4_Face_Matching,2026-03-08 22:34:00
EVT0004127,USR00964,5_Account_Created,2026-03-08 22:38:00
EVT0004128,USR00965,1_Download_App,2026-03-13 18:31:00
EVT0004129,USR00965,2_Input_OTP,2026-03-13 18:35:00
EVT0004130,USR00966,1_Download_App,2026-05-15 20:00:00
EVT0004131,USR00966,2_Input_OTP,2026-05-15 20:01:00
EVT0004132,USR00966,3_Scan_CCCD,2026-05-15 20:05:00
EVT0004133,USR00967,1_Download_App,2026-03-08 08:34:00
EVT0004134,USR00967,2_Input_OTP,2026-03-08 08:38:00
EVT0004135,USR00967,3_Scan_CCCD,2026-03-08 08:43:00
EVT0004136,USR00967,4_Face_Matching,2026-03-08 08:46:00
EVT0004137,USR00967,5_Account_Created,2026-03-08 08:49:00
EVT0004138,USR00968,1_Download_App,2026-02-27 22:12:00
EVT0004139,USR00968,2_Input_OTP,2026-02-27 22:17:00
EVT0004140,USR00968,3_Scan_CCCD,2026-02-27 22:20:00
EVT0004141,USR00968,4_Face_Matching,2026-02-27 22:25:00
EVT0004142,USR00968,5_Account_Created,2026-02-27 22:30:00
EVT0004143,USR00969,1_Download_App,2026-01-01 15:56:00
EVT0004144,USR00969,2_Input_OTP,2026-01-01 15:57:00
EVT0004145,USR00969,3_Scan_CCCD,2026-01-01 16:01:00
EVT0004146,USR00969,4_Face_Matching,2026-01-01 16:05:00
EVT0004147,USR00969,5_Account_Created,2026-01-01 16:10:00
EVT0004148,USR00970,1_Download_App,2026-03-23 15:09:00
EVT0004149,USR00970,2_Input_OTP,2026-03-23 15:11:00
EVT0004150,USR00970,3_Scan_CCCD,2026-03-23 15:14:00
EVT0004151,USR00970,4_Face_Matching,2026-03-23 15:16:00
EVT0004152,USR00970,5_Account_Created,2026-03-23 15:17:00
EVT0004153,USR00971,1_Download_App,2026-04-30 11:08:00
EVT0004154,USR00971,2_Input_OTP,2026-04-30 11:10:00
EVT0004155,USR00972,1_Download_App,2026-03-04 15:13:00
EVT0004156,USR00972,2_Input_OTP,2026-03-04 15:18:00
EVT0004157,USR00972,3_Scan_CCCD,2026-03-04 15:22:00
EVT0004158,USR00972,4_Face_Matching,2026-03-04 15:27:00
EVT0004159,USR00972,5_Account_Created,2026-03-04 15:32:00
EVT0004160,USR00973,1_Download_App,2026-04-17 14:29:00
EVT0004161,USR00973,2_Input_OTP,2026-04-17 14:30:00
EVT0004162,USR00973,3_Scan_CCCD,2026-04-17 14:31:00
EVT0004163,USR00974,1_Download_App,2026-02-09 18:42:00
EVT0004164,USR00974,2_Input_OTP,2026-02-09 18:47:00
EVT0004165,USR00974,3_Scan_CCCD,2026-02-09 18:49:00
EVT0004166,USR00975,1_Download_App,2026-03-27 14:35:00
EVT0004167,USR00975,2_Input_OTP,2026-03-27 14:36:00
EVT0004168,USR00975,3_Scan_CCCD,2026-03-27 14:37:00
EVT0004169,USR00976,1_Download_App,2026-04-16 18:20:00
EVT0004170,USR00976,2_Input_OTP,2026-04-16 18:25:00
EVT0004171,USR00976,3_Scan_CCCD,2026-04-16 18:29:00
EVT0004172,USR00977,1_Download_App,2026-01-26 15:48:00
EVT0004173,USR00977,2_Input_OTP,2026-01-26 15:52:00
EVT0004174,USR00977,3_Scan_CCCD,2026-01-26 15:55:00
EVT0004175,USR00978,1_Download_App,2026-04-07 15:42:00
EVT0004176,USR00978,2_Input_OTP,2026-04-07 15:46:00
EVT0004177,USR00978,3_Scan_CCCD,2026-04-07 15:49:00
EVT0004178,USR00979,1_Download_App,2026-05-15 18:22:00
